,dG0,sdG0
R_IDPA,5.95987063666,3.3126840239
R_IDPh,-14.7372864931,0.192787479724
R_IDPm,-14.7372864931,0.192787479724
R_IDPtn,0.0,0.0
R_IDS1,-60.890724787,1.85933378722
R_IDS2,-65.7932853194,1.85933378722
R_IG3PS,-28.3726365054,100000.000107
R_IG3PS_1,-28.3726365054,100000.000107
R_IGPDH,-41.6806421712,1.9623910129
R_IGPDH_1,-41.6806421712,1.9623910129
R_IGPDh,-41.6806421712,1.9623910129
R_IGPS,-84.872449933,5.91984880177
R_IGPS_1,-84.872449933,5.91984880177
R_ILETA,-4.3052531947,3.54272946724
R_ILETAm,-4.3052531947,3.54272946724
R_ILETRS,0.0,0.0
R_ILETRSm,0.0,0.0
R_ILEabc,-25.7805434027,0.30790191248
R_ILEabcpp,-25.7805434027,0.30790191248
R_ILEt2r,0.0,0.0
R_ILEt2rpp,0.0,0.0
R_ILEt4,0.0,0.0
R_ILEt5m,0.0,0.0
R_ILEt6,0.0,0.0
R_ILEt7,0.0,0.0
R_ILEtec,0.0,0.0
R_ILEtex,0.0,0.0
R_ILEth,0.0,0.0
R_ILEtm,0.0,0.0
R_ILEtmi,0.0,0.0
R_IMACTD,-37.8700438175,1.11652288576
R_IMACTD_m,-37.8700438175,1.11652288576
R_IMDHT,3.19354485548,1.88740062089
R_IMDHT_3c2hmp,3.19979699111,1.87979897523
R_IMGPSh,-28.3726365054,100000.000107
R_IMPC,18.3318774028,5.45744788041
R_IMPD,21.3119457608,3.79846874508
R_IMPDm,21.3119457608,3.79846874508
R_IMPtex,0.0,0.0
R_IMPth,0.0,0.0
R_IND3ACt2r,0.0,0.0
R_IND3ACtm,0.0,0.0
R_IND3ETHt,0.0,0.0
R_IND3ETHtm,0.0,0.0
R_INDOLEt2pp,0.0,0.0
R_INDOLEt2r,0.0,0.0
R_INDOLEt2rpp,0.0,0.0
R_INDOLEtex,0.0,0.0
R_INDPYRD,5.14588927442,3.41981150675
R_INOSR,4.64808206704,1.65746995682
R_INOSTO,-411.622326747,5.8741750101
R_INOSTt4pp,0.0,0.0
R_INOSTtpp,0.0,0.0
R_INS2D,4.46229163259,1.64209280548
R_INSCR,-28.5928443381,6.48197638964
R_INSH,-3.92222730894,1.7747570695
R_INSK,-20.3428410317,1.89036878954
R_INSKm,-20.3428410317,1.89036878954
R_INSTabc,-25.7805434027,0.30790191248
R_INSTt2,0.0,0.0
R_INSTt4,0.0,0.0
R_INSTt4_2,0.0,0.0
R_INSTtex,0.0,0.0
R_INSt,0.0,0.0
R_INSt2,0.0,0.0
R_INSt2pp,0.0,0.0
R_INSt4,0.0,0.0
R_INSt5,0.0,0.0
R_INStex,0.0,0.0
R_INStl,0.0,0.0
R_INStm,0.0,0.0
R_IPDDI,-4.90256053241,2.9601378257
R_IPDDIx,-4.90256053241,2.9601378257
R_IPDPS,-60.7049343525,1.84681483392
R_IPDPS_syn,-60.890724787,1.85933378722
R_IPDPth,0.0,0.0
R_IPDPtm,0.0,0.0
R_IPDPtr,0.0,0.0
R_IPDPtx,0.0,0.0
R_IPMD,19.8745197748,0.975026675028
R_IPPMIa,-3.19979699111,1.87979897523
R_IPPMIb,-3.19354485548,1.88740062089
R_IPPS,-26.1237568281,1.34240236036
R_IPPSh,-26.1237568281,1.34240236036
R_IPPSm,-26.1237568281,1.34240236036
R_ISETACabcpp,-25.7805434027,0.30790191248
R_ISETACtex,0.0,0.0
R_ITCOAL1m,-2.70131993661,1.65803677749
R_ITCOALm,-5.18115141369,1.43210109848
R_ITCY,-14.1947263607,3.13078543287
R_ITPA,29.4984316823,1.47938701063
R_ITPtn,0.0,0.0
R_IZPN,11.5736456691,50000.0004115
R_IZPN_1,11.5736456691,50000.0004115
R_It,0.0,0.0
R_K2L4Aabcpp,-25.7805434027,0.30790191248
R_K2L4Aabctex,-25.7805434027,0.30790191248
R_K2L4Atex,0.0,0.0
R_KARA1,20.039344983,1.00070719641
R_KARA1i,-20.039344983,1.00070719641
R_KARA1im,-20.039344983,1.00070719641
R_KARA2,-20.0394601936,1.00070719641
R_KARA2im,-20.0394601936,1.00070719641
R_KARI,0.000377004726602,0.0
R_KARI_23dhmb,-20.0396091131,1.00070719641
R_KARI_23dhmp,-20.0398371984,1.00070719641
R_KARI_3hmoa,0.000264130031326,0.0
R_KAS13,-541.182133702,28.8973527794
R_KAS14,0.0,0.0
R_KAS14_1,0.0,0.0
R_KAS15,0.0,0.0
R_KAS16,0.0,0.0
R_KAS17,-478.52078904,28.8148929645
R_KAS2,-410.875288586,21.697692234
R_KAS7,-413.367366482,25.216967394
R_KAS8,-475.43064632,24.9181565054
R_KAS_HP,0.0,0.0
R_KAT1,-26.1140003427,0.870224002401
R_KAT2,-35.1685152127,1.94744338255
R_KAT3,-32.6054907907,1.35477094838
R_KAT4,-32.6005964143,1.35477094838
R_KAT5,-32.6005964143,1.35477094838
R_KAT6,-32.6005964143,1.35477094838
R_KAT7,-32.6005964143,1.35477094838
R_KATp,0.0,0.0
R_KCCt,0.0,0.0
R_KDOCT,223.723642747,70710.6782512
R_KDOCT2,223.723642747,70710.6782512
R_KDOPP,-10.8449869598,1.23002388087
R_KDOPS,-63.9361284073,2.54514744349
R_KG6PDC,-11.4726558144,3.07783912553
R_KHK2,-24.2646233811,2.15602489459
R_KYN,-54.5804204693,2.12489134214
R_KYN3OX,-440.722098002,3.56607948273
R_KYNAKGAT,-7.07533502481,1.84043574982
R_KYNATESYN,-116.442097171,5.17171794268
R_Kabc,-25.7805434027,0.30790191248
R_Kabcpp,-25.7805434027,0.30790191248
R_Kt1,0.0,0.0
R_Kt2pp,0.0,0.0
R_Kt2r,0.0,0.0
R_Kt3g,0.0,0.0
R_Kt3pp,0.0,0.0
R_Kt3r,0.0,0.0
R_Ktex,0.0,0.0
R_LACZ,-10.8868625757,1.06431180729
R_LACZe,-10.8868625757,1.06431180729
R_LACZly,-10.8868625757,1.06431180729
R_LACZpp,-10.8868625757,1.06431180729
R_LACpts,-42.7998051315,2.79526001307
R_LALDD,17.3646824203,1.69494433578
R_LALDD2,17.1788919859,1.68995957829
R_LALDO2,-17.3646824203,1.69494433578
R_LALDO2x,-17.1788919859,1.68995957829
R_LALDO3,-10.097715475,2.12089655124
R_LANOSTt,0.0,0.0
R_LAPCOAl,-28.2344134636,2.97610811881
R_LCADi,-47.0243454669,2.0566528593
R_LCADi_D,-36.688816782,2.55684182964
R_LCADi_Dm,-36.688816782,2.55684182964
R_LCADm,-47.0243454669,2.0566528593
R_LCARR,-22.3304173813,1.00950508949
R_LCARS,-29.5973843266,1.52541024224
R_LCD,2.1766117191,1.90457252535
R_LCGH,-10.19546808,1.64726636039
R_LCTSabc,-25.7805434027,0.30790191248
R_LCTSt,0.0,0.0
R_LCTSt3ipp,0.0,0.0
R_LCTStex,0.0,0.0
R_LCTStg,0.0,0.0
R_LCTStl,0.0,0.0
R_LCTStpp,0.0,0.0
R_LCYA,-207.98484818,8.44360319525
R_LCYB,-207.98484818,8.44360319525
R_LCYD,-152.00881016,6.73071002215
R_LCYE,-152.00881016,6.73071002215
R_LCYG,-207.98484818,8.44360319525
R_LCYSTAT,-8.58719145325,1.84043574982
R_LCYSTATm,-8.58719145325,1.84043574982
R_LCYSTCBOXL,-19.3524497088,3.105479303
R_LCYSTabc,-25.7805434027,0.30790191248
R_LCYSTabcpp,-25.7805434027,0.30790191248
R_LCYSTintv,0.0,0.0
R_LCYSTtex,0.0,0.0
R_LDAPAT,-52.3486098921,4.91483432238
R_LDH_D,23.6239837604,2.0931335298
R_LDH_L,26.6925455,0.463797120189
R_LDH_Lm,26.6925455,0.463797120189
R_LDHm,23.6239837604,2.0931335298
R_LEUKTRA4t,0.0,0.0
R_LEUKTRA4tr,0.0,0.0
R_LEUKTRB4t,0.0,0.0
R_LEUKTRB4tr,0.0,0.0
R_LEUKTRC4t,0.0,0.0
R_LEUKTRD4t,0.0,0.0
R_LEUKTRD4tr,0.0,0.0
R_LEUKTRE4t,0.0,0.0
R_LEUKTRF4t,0.0,0.0
R_LEUTA,-0.790460861864,1.59223389907
R_LEUTAi,0.790460861864,1.59223389907
R_LEUTAm,-0.790460861864,1.59223389907
R_LEUTRS,0.0,0.0
R_LEUTRSm,0.0,0.0
R_LEUabc,-25.7805434027,0.30790191248
R_LEUabcpp,-25.7805434027,0.30790191248
R_LEUt2r,0.0,0.0
R_LEUt2rpp,0.0,0.0
R_LEUt4,0.0,0.0
R_LEUt4rpp,0.0,0.0
R_LEUt5m,0.0,0.0
R_LEUt6,0.0,0.0
R_LEUt7,0.0,0.0
R_LEUtec,0.0,0.0
R_LEUtex,0.0,0.0
R_LEUth,0.0,0.0
R_LEUtm,0.0,0.0
R_LFORKYNHYD,-54.5730465291,2.12489134214
R_LGNCCOAtx,0.0,0.0
R_LGNCt,0.0,0.0
R_LIDOAMH,-0.133062265087,3.13992833549
R_LIDODM,-865.697614026,10.2020977062
R_LIDOMO,-440.717968434,3.56607948273
R_LIDOt,0.0,0.0
R_LIMNENte,0.0,0.0
R_LIPATPT,1166.03185219,100000.000057
R_LIPAabcpp,-25.7805434027,0.30790191248
R_LIPAabctex,-25.7805434027,0.30790191248
R_LIPAtex,0.0,0.0
R_LIPOt2pp,0.0,0.0
R_LIPOtex,0.0,0.0
R_LIPOti,-25.7805434027,0.30790191248
R_LLDH_ferr_m,0.0,0.0
R_LLDH_ferr_x,0.0,0.0
R_LLDHh,26.6925455,0.463797120189
R_LMN2,-13.9798222495,3.0759227821
R_LMN2abc,-25.7805434027,0.30790191248
R_LNLNCGt,0.0,0.0
R_LO,-497.742458675,4.49899975277
R_LPCOXc,-82.659407882,8.12464616289
R_LPCOXp,-82.659407882,8.12464616289
R_LPFPLT,215.163266264,70710.6782018
R_LPPGS,-1.99508622498,2.10996402005
R_LS3,67.4547506219,100000.003629
R_LSERDHr,20.8133024219,1.84639968607
R_LSOProd,0.0,0.0
R_LSTO1r,-445.524522076,8.36035646079
R_LSTO2r,-445.524522076,8.36035646079
R_LTA4H,25.1684417937,2.9024189831
R_LTC4CP,-2.82599634541,2.18780412094
R_LTD4DP,-2.8336856709,2.18780412094
R_LTDCL,-32.2127130641,5.59425007108
R_LTHRK,5.41174385509,2.88086426019
R_LTHSTRLOR,-445.524522076,8.36035646079
R_LUMIRHODOPSINI,0.0,0.0
R_LYCOPC,-207.98484818,8.44360319525
R_LYSAM,-4.59111752932,2.0931335298
R_LYSDC,-25.6787898722,3.53811053877
R_LYSMO,-469.657030945,4.88131329373
R_LYSMTF1n,0.0,0.0
R_LYSMTF2n,0.0,0.0
R_LYSMTF3n,0.0,0.0
R_LYSRC,0.000178078386455,2.9601378257
R_LYSTRS,0.0,0.0
R_LYSTRSm,0.0,0.0
R_LYSabc,-25.7805434027,0.30790191248
R_LYSabcpp,-25.7805434027,0.30790191248
R_LYSt2m,0.0,0.0
R_LYSt2pp,0.0,0.0
R_LYSt2r,0.0,0.0
R_LYSt3pp,0.0,0.0
R_LYSt3r,0.0,0.0
R_LYSt4,0.0,0.0
R_LYSt5r,0.0,0.0
R_LYSt6,0.0,0.0
R_LYStex,0.0,0.0
R_LYStip,0.0,0.0
R_LYStm,0.0,0.0
R_LYStn,0.0,0.0
R_LYXI,12.7513437028,2.47639396277
R_LYXt2pp,0.0,0.0
R_LYXtex,0.0,0.0
R_L_LACD,0.0,0.0
R_L_LACD2cm,0.0,0.0
R_L_LACDcm,0.0,0.0
R_L_LACDm,0.0,0.0
R_L_LACt2r,0.0,0.0
R_L_LACt2rpp,0.0,0.0
R_L_LACt3,0.0,0.0
R_L_LACt4r,0.0,0.0
R_L_LACtcm,0.0,0.0
R_L_LACtex,0.0,0.0
R_L_LACtm,0.0,0.0
R_LacR,3.06856173955,2.1439019899
R_M1PD,10.4317663028,1.21794630075
R_MAAIn,-7.5606339152e-05,0.0
R_MACACI,-7.5606339152e-05,0.0
R_MACCOAT,-32.1183282685,2.86199949978
R_MACPD,0.0,0.0
R_MACPT,0.0,0.0
R_MAKI,-1.38601605324,1.56865375143
R_MAL6PG,-19.1657284171,2.44346392418
R_MALCITtm,0.0,0.0
R_MALDDH,22.2602525939,5.24730682508
R_MALDt2_2pp,0.0,0.0
R_MALDtex,0.0,0.0
R_MALEI,-6.20815384617,3.19318236127
R_MALGLUth,0.0,0.0
R_MALICITtm,0.0,0.0
R_MALMDA,-8.51833307974,3.77419148015
R_MALOAAth,0.0,0.0
R_MALOAAtm,0.0,0.0
R_MALOAAtp,0.0,0.0
R_MALS,-33.5067949328,2.10331319134
R_MALSO3tm,0.0,0.0
R_MALSO4tm,0.0,0.0
R_MALSh,-33.5067949328,2.10331319134
R_MALSm,-33.5067949328,2.10331319134
R_MALSp,-33.5067949328,2.10331319134
R_MALT,-14.5555945725,1.59442077736
R_MALTATr,-2.6896175747,3.65551808335
R_MALTHPabc,-25.7805434027,0.30790191248
R_MALTHXabc,-25.7805434027,0.30790191248
R_MALTHXabcpp,-25.7805434027,0.30790191248
R_MALTHXtexi,0.0,0.0
R_MALTPTabc,-25.7805434027,0.30790191248
R_MALTPTabcpp,-25.7805434027,0.30790191248
R_MALTPTtexi,0.0,0.0
R_MALTSULtm,0.0,0.0
R_MALTTRabc,-25.7805434027,0.30790191248
R_MALTTRabcpp,-25.7805434027,0.30790191248
R_MALTTRtexi,0.0,0.0
R_MALTTTRabc,-25.7805434027,0.30790191248
R_MALTTTRabcpp,-25.7805434027,0.30790191248
R_MALTTTRtexi,0.0,0.0
R_MALTabc,-25.7805434027,0.30790191248
R_MALTabcpp,-25.7805434027,0.30790191248
R_MALTe,-14.5555945725,1.59442077736
R_MALTly,-14.5555945725,1.59442077736
R_MALTpts,-39.5248801735,2.80011451308
R_MALTptspp,-39.5248801735,2.80011451308
R_MALTt1r,0.0,0.0
R_MALTt2,0.0,0.0
R_MALTtexi,0.0,0.0
R_MAL_Dt2,0.0,0.0
R_MAL_na_th,0.0,0.0
R_MAL_na_tm,0.0,0.0
R_MALt,0.0,0.0
R_MALt10,0.0,0.0
R_MALt2_2,0.0,0.0
R_MALt2_2pp,0.0,0.0
R_MALt2_3,0.0,0.0
R_MALt2_3pp,0.0,0.0
R_MALt2r,0.0,0.0
R_MALt3pp,0.0,0.0
R_MALt4,0.0,0.0
R_MALt5,0.0,0.0
R_MALtex,0.0,0.0
R_MALtm,0.0,0.0
R_MALtpp,0.0,0.0
R_MAN1PT,-3.31808112111,2.96013777288
R_MAN1PT2,5.24534431142,3.26342397494
R_MAN1Pt6,0.0,0.0
R_MAN6PI,-0.664474414445,1.16910452428
R_MAN6Pt6,0.0,0.0
R_MAN6Pt6_2,0.0,0.0
R_MAN6Pt6_2pp,0.0,0.0
R_MAN6Ptex,0.0,0.0
R_MANAO,13.2729353415,1.88238330865
R_MANGLYCptspp,-42.2502669068,1.28885449987
R_MANGLYCtex,0.0,0.0
R_MANNANter,0.0,0.0
R_MANPGH,-9.70329192809,2.31185780071
R_MANabc,-25.7805434027,0.30790191248
R_MANpts,-43.6572722648,1.49873097444
R_MANptspp,-43.6572722648,1.49873097444
R_MANt1r,0.0,0.0
R_MANt2,0.0,0.0
R_MANt4,0.0,0.0
R_MANter,0.0,0.0
R_MANtex,0.0,0.0
R_MANtg,0.0,0.0
R_MANth,0.0,0.0
R_MANtly,0.0,0.0
R_MATm,-94.2561760148,100000.000151
R_MBCOAi,43.5315699742,3.41092499142
R_MCA,-0.000785047830846,0.0
R_MCCC,-10.1444988864,1.50583184874
R_MCCCrm,-10.1444988864,1.50583184874
R_MCD,-15.8284949149,3.19827591373
R_MCDC,-15.8284949149,3.19827591373
R_MCDm,-15.8284949149,3.19827591373
R_MCDp,-15.8284949149,3.19827591373
R_MCITD,-0.763357404127,2.85292237064
R_MCITL2,10.1422684042,3.01324125811
R_MCITL2m,10.1422684042,3.01324125811
R_MCITLm,10.1414833563,3.01324125811
R_MCITS,-40.3994291276,3.37924997791
R_MCITSm,-40.3994291276,3.37924997791
R_MCLOR,19.8415950559,0.975026675028
R_MCLORi,-19.8415950559,0.975026675028
R_MCMMT,-43.5525989741,3.78376274024
R_MCOATA,0.0,0.0
R_MCOATA_1,0.0,0.0
R_MCOATAm,0.0,0.0
R_MCPST,-41.5166171458,0.0
R_MCS,1821.87351683,100000.000173
R_MCTC,-10.1444988864,1.50583184874
R_MDH,29.5458525328,0.307838129096
R_MDHC_nadp_hr,13.1935665788,3.18401387255
R_MDH_nadp_fi,29.7316429672,0.445555196149
R_MDH_nadp_hi,-29.7316429672,0.445555196149
R_MDHf,-29.5458525328,0.307838129096
R_MDHh,-29.5458525328,0.307838129096
R_MDHi2,-29.5458525328,0.307838129096
R_MDHm,29.5458525328,0.307838129096
R_MDHm_1,-29.5458525328,0.307838129096
R_MDHp,29.5458525328,0.307838129096
R_MDHx,-29.5458525328,0.307838129096
R_MDHy,29.7316429672,0.445555196149
R_ME1,13.0077761444,3.16322437852
R_ME1m,13.0077761444,3.16322437852
R_ME2,13.1935665788,3.18401387255
R_ME2m,13.1935665788,3.18401387255
R_MECDPDH,0.0,0.0
R_MECDPDH2,-1902.83086471,100000.000109
R_MECDPDH_syn,-1903.01665514,100000.000109
R_MECDPS,1821.87351683,100000.000173
R_MECOALm,-3.24850539521,3.44551602299
R_MECOAS1m,-0.768673918137,3.60181085883
R_MEGLYXYLAMH,-0.156122739525,3.13992833549
R_MEGLYXYLt,0.0,0.0
R_MEHLER,-229.361939536,1.66960087191
R_MELATN23DOX,-327.286460871,6.50147063952
R_MELATNOX,-440.367491733,3.56607948273
R_MELIBabc,-25.7805434027,0.30790191248
R_MELIBt2,0.0,0.0
R_MELIBt2pp,0.0,0.0
R_MELIBt3ipp,0.0,0.0
R_MELIBtex,0.0,0.0
R_MELTGH,1.54666798323,2.97723089259
R_MEOHt2,0.0,0.0
R_MEOHtex,0.0,0.0
R_MEOHtly,0.0,0.0
R_MEOHtr,0.0,0.0
R_MEOHtrpp,0.0,0.0
R_MEPCT,-4.24390126182,1.6528046617
R_MEPIVESSte,-51.5610868053,0.61580382496
R_MERGTROLR,-13.199356996,7.70707391992
R_MESCOALm,7.59236624545,2.48125054525
R_METARHODOPSINH,0.0,0.0
R_METAT,-94.2561760148,100000.000151
R_METB1,-69.5715360766,5.1929091474
R_METDabc,-25.7805434027,0.30790191248
R_METDabcpp,-25.7805434027,0.30790191248
R_METDtex,0.0,0.0
R_METHFth,0.0,0.0
R_METHFtm,0.0,0.0
R_METHFtx,0.0,0.0
R_METLEUex,0.0,0.0
R_METOX1s,-0.0214698536619,0.0
R_METS,-10.0744788883,5.21006693615
R_METSOX1abcpp,-25.7805434027,0.30790191248
R_METSOX1tex,0.0,0.0
R_METSOXR1,-0.190670110603,0.0
R_METS_1,-10.0744788883,5.21006693615
R_METSm,-10.0744788883,5.21006693615
R_METTRS,0.0,0.0
R_METTRSm,0.0,0.0
R_METabc,-25.7805434027,0.30790191248
R_METabcpp,-25.7805434027,0.30790191248
R_METt2m,0.0,0.0
R_METt2r,0.0,0.0
R_METt3,0.0,0.0
R_METt4,0.0,0.0
R_METtec,0.0,0.0
R_METtex,0.0,0.0
R_METtm,0.0,0.0
R_MEVK1,-13.6958625438,2.0902087833
R_MEVK1x,-13.6958625438,2.0902087833
R_MEVK2,-13.2198869246,2.6676172669
R_MEVK3,-11.2160310667,2.47003092046
R_MEVK4,-10.8121193492,2.44115249431
R_MG2abc,-25.7805434027,0.30790191248
R_MG2t,0.0,0.0
R_MG2t3_2pp,0.0,0.0
R_MG2tex,0.0,0.0
R_MG2th,0.0,0.0
R_MG2tpp,0.0,0.0
R_MG2tu,0.0,0.0
R_MG2uabcpp,-25.7805434027,0.30790191248
R_MGACONm,3.17299347773,1.88740062089
R_MGC,3.17264006812,1.88740062089
R_MGCH,-3.17264006812,1.88740062089
R_MGCHrm,-3.17264006812,1.88740062089
R_MGHA,-10.0322408238,2.13851650675
R_MGHB,-10.7236353195,1.70903637051
R_MGSA,-56.3305534287,1.93807129594
R_MGSA2,-61.8240710489,1.99856302563
R_MGt2pp,0.0,0.0
R_MGt5,0.0,0.0
R_MHGS,-18.8995414789,2.41117262992
R_MHPGLUT,-72.6243883894,6.488815741
R_MI1346Ptn,0.0,0.0
R_MI134P4P,-8.73441526754,1.39500920783
R_MI134PK,-23.548982963,1.38908980031
R_MI134PP,-8.71767177806,1.39500920783
R_MI13PP,-15.2177362481,1.39500920783
R_MI14P4P,-15.2177362475,1.39500920783
R_MI14PP,-15.2177362475,1.39500920783
R_MI14Ptn,0.0,0.0
R_MI1PP,-20.5542638353,1.4123175884
R_MI1PS,-50.2894265753,4.93341238597
R_MI1P_Dtn,0.0,0.0
R_MI34PP,-15.2344797375,1.39500920783
R_MI3PP,-20.5542638353,1.4123175884
R_MI3PSA,-56.7249058529,4.77628218951
R_MI3PSB,-55.4102647198,4.77628218951
R_MI4PP,-20.5542638353,1.4123175884
R_MICITDr,0.762572356297,2.85292237064
R_MIHKPP,10.7357092884,1.39500920783
R_MINCYCtex,0.0,0.0
R_MINCYCtpp,0.0,0.0
R_MINOHPtexi,0.0,0.0
R_MINOHPtn,0.0,0.0
R_MLGH,1.54666798323,2.97723089259
R_MLTG1,-12.9110963411,4.29168168366
R_MLTG1e,-12.9110963411,4.29168168366
R_MLTG1ly,-12.9110963411,4.29168168366
R_MLTG2,-13.387651826,1.76949198696
R_MLTG3,-13.387657858,1.76949198696
R_MLTG4,-13.3876571752,1.76949198696
R_MLTG5,-13.38765646,1.76949198696
R_MLTHFtm,0.0,0.0
R_MLTHFtm_1,0.0,0.0
R_MLTP1,3.02480462596,1.86090105486
R_MLTP2,3.02480530878,1.86090105486
R_MLTP3,3.02480602399,1.86090105486
R_MMAt,0.0,0.0
R_MMCD,-17.6056031874,5.99403085765
R_MMCDm,-17.6056031874,5.99403085765
R_MMCDp,-17.6056031874,5.99403085765
R_MME,0.000732631037863,2.9601378257
R_MMETt2,0.0,0.0
R_MMETt2pp,0.0,0.0
R_MMETtex,0.0,0.0
R_MMEm,0.000732631037863,2.9601378257
R_MMM,7.57286099102,3.62541362064
R_MMM2,7.57212835998,2.0931335298
R_MMMm,-7.57212835998,2.0931335298
R_MMSAD1,-28.1066267738,4.34434987939
R_MMSAD1m,-28.1066267738,4.34434987939
R_MMSAD2,-9.51537663713,3.11632107422
R_MMSAD3,-24.9216727029,5.30013965394
R_MMSAD3m,-24.9216727029,5.30013965394
R_MMSDH,-28.989148195,4.21420144927
R_MMTSADm,-10.5017562174,3.46800036565
R_MMTSAO,-28.989148195,4.21420144927
R_MN2t3pp,0.0,0.0
R_MN2tpp,0.0,0.0
R_MN6PP,-9.47050651182,1.43417146847
R_MNDNS1,-36.3387740222,5.56682585613
R_MNDNS2,-35.9671931533,5.55013168372
R_MNLDH2,9.64036456086,1.22072829299
R_MNLDHr,12.4465412339,1.51212565398
R_MNLpts,-42.3069717481,1.83861456965
R_MNLptspp,-42.3069717481,1.83861456965
R_MNLtex,0.0,0.0
R_MNNH,-37.4292869427,3.71321302656
R_MNabc,-25.7805434027,0.30790191248
R_MNabc_1,-25.7805434027,0.30790191248
R_MNt2,0.0,0.0
R_MNt2pp,0.0,0.0
R_MNtex,0.0,0.0
R_MOAT,-248.776415415,70710.6782138
R_MOAT2,-242.950554312,70710.6782044
R_MOAT_HP,0.0,0.0
R_MOBDabc,-25.7805434027,0.30790191248
R_MOBDabcpp,-25.7805434027,0.30790191248
R_MOBDtex,0.0,0.0
R_MOD,-23.795941188,3.37032840711
R_MOD_2mbdhl,-2.37671700761,1.78571802605
R_MOD_2mhop,-2.37671700761,1.78571802605
R_MOD_3mhtpp,-2.37677517283,1.78571802605
R_MOD_3mop,-23.7958165703,3.37032840711
R_MOD_4mop,-23.0261837291,4.39488390317
R_MOHMT,5.49979569224,4.9563385659
R_MOSDC,-22.9477786668,4.84976336718
R_MOX,-103.096426828,4.23333381812
R_MPAKI,3.21730890318,1.70629640556
R_MPBQ,-13.100409333,100000.000115
R_MPMECY2,46.4018348101,0.0
R_MPML,0.0,0.0
R_MPML_1,0.0,0.0
R_MPOMC1,46.4033861343,0.0
R_MPOMC2,-46.3991117972,0.0
R_MPOMMM,46.4018348101,0.0
R_MPOMMM2,-46.4006631214,0.0
R_MPOMOR,46.4063780208,0.0
R_MPOMOR2,-46.3961199107,0.0
R_MPOMT,3.25164656225,0.0
R_MPPM,4.32349851873,1.51208449453
R_MPQMT,-13.100409333,100000.000115
R_MS,-72.6243883894,6.488815741
R_MSAR,-23.2343635729,2.97954905437
R_MSO3abc,-25.7805434027,0.30790191248
R_MSO3abcpp,-25.7805434027,0.30790191248
R_MSO3tex,0.0,0.0
R_MSULR,-145.715018458,70710.6782861
R_MTAM,-69.4453100181,7.32344566232
R_MTAN,-11.7203113073,2.20682592378
R_MTAP,11.2194790862,2.9601378257
R_MTCMMT,0.00492968782359,3.72387731356
R_MTGH,12.053158427,5.02764665659
R_MTHFC,-5.24860913952,0.92435486588
R_MTHFC_1,-5.24860913952,0.92435486588
R_MTHFCm,-5.24860913952,0.92435486588
R_MTHFCm_1,-5.24860913952,0.92435486588
R_MTHFCx,5.24860913952,0.92435486588
R_MTHFD,8.61844727477,1.15112877319
R_MTHFD2,8.43265684032,1.13558804705
R_MTHFD2i,8.43265684032,1.13558804705
R_MTHFD2m,8.43265684032,1.13558804705
R_MTHFD_1,8.61844727477,1.15112877319
R_MTHFDm,8.61844727477,1.15112877319
R_MTHFDm_1,8.61844727477,1.15112877319
R_MTHFO,-37.0890790673,4.22307068179
R_MTHFO_nadp,-37.2748695018,4.2290736408
R_MTHFR,-22.0749329867,2.96013772965
R_MTHFR2,-37.0890790673,4.22307068179
R_MTHFR2_1,-37.0890790673,4.22307068179
R_MTHFR3,-37.2748695018,4.2290736408
R_MTHFR3_1,-37.2748695018,4.2290736408
R_MTHGXLt,0.0,0.0
R_MTHPTGHMr,-72.6243883894,6.488815741
R_MTI,2.89615159907,1.83679051264
R_MTMOHT,5.49979569224,4.9563385659
R_MTOLDOX,-396.193958915,6.93659915054
R_MTRI,-7.16234636569,2.4409736298
R_MTRK,-2.84075300915,2.19890971423
R_MTSPCMMT,-76.761904764,6.14164177209
R_MUCCY_kt,8.88463560419,3.56295947817
R_MXMO,-394.465237678,3.12654235784
R_M_XYLtpp,0.0,0.0
R_M_Xylt1,0.0,0.0
R_N2OR,-306.476079159,4.25151712657
R_N2Otex,0.0,0.0
R_N2Otpp,0.0,0.0
R_N2PH,13.6118271745,2.97610811881
R_N2tex,0.0,0.0
R_N2tr,0.0,0.0
R_N2trpp,0.0,0.0
R_NA1ATPaseh,-25.7805434027,0.30790191248
R_NA1ATPasem,-25.7805434027,0.30790191248
R_NA1Hth,0.0,0.0
R_NA1Htm,0.0,0.0
R_NA1th,0.0,0.0
R_NA1tm,0.0,0.0
R_NABTNO,-37.6585184061,1.11652288576
R_NABTNOm,-37.6585184061,1.11652288576
R_NACASPAH,-11.7502971143,2.45081436175
R_NACASPtm,0.0,0.0
R_NACHY,-200.255743559,3.38210919195
R_NACODA,-8.36697758743,1.80096552592
R_NACt,0.0,0.0
R_NACt1pp,0.0,0.0
R_NACtex,0.0,0.0
R_NACtpp,0.0,0.0
R_NADDP,-37.0717833335,3.01652077345
R_NADDPe,-37.0717833335,3.01652077345
R_NADDPp,-37.0717833335,3.01652077345
R_NADHPO,-325.710018842,3.28857834098
R_NADH_h_tx,0.0,0.0
R_NADHth,0.0,0.0
R_NADHtm,0.0,0.0
R_NADHtpu,0.0,0.0
R_NADHtru,0.0,0.0
R_NADHts,0.0,0.0
R_NADK,-12.1687162282,2.9601378257
R_NADK1,-9.68888475108,3.25159078961
R_NADK2,-15.2947319604,3.29936755411
R_NADK3,-14.9259724941,3.8066681831
